KEY,Vietnamese,English
SupportTeamDetail,"- Hệ thống Hỗ Trợ Hảo Hữu bao gồm các đội Thiện chiến. Số lượng đội Thiện chiến có thể gia tăng bằng cách tiêu tốn Kim Nguyên Bảo.
- Một đội Thiện chiến được hình thành bởi 1 Chỉ Huy và 4 Trợ Thủ. Tùy thuộc vào phẩm chất của các cận vệ, Đệ Tử chỉ huy sẽ nhận được các lợi thế tương ứng khi xuất trận
- Các đội Thiện chiến được chia làm 2 loại, theo đó các Trợ Thủ bắt buộc phải cùng Thế Lực hoặc Thuộc Tính với Chỉ Huy
- Có thể gửi tối đa 6 Đệ Tử đi để làm Trợ Thủ cho hảo hữu hoặc đồng minh.","- Hệ thống Trợ Thủ bao gồm các đội Thiện chiến. Số lượng đội Thiện chiến có thể gia tăng bằng cách tiêu tốn Gem.
- Một đội Thiện chiến được hình thành bởi 1 Chỉ Huy và 4 Trợ Thủ. Tùy thuộc vào phẩm chất của các cận vệ, Anh Hùng chỉ huy sẽ nhận được các lợi thế tương ứng khi xuất trận
- Các đội Thiện chiến được chia làm 2 loại, theo đó các Trợ Thủ bắt buộc phải cùng Nghề nghiệp hoặc Chủng tộc với Chỉ Huy
- Có thể gửi tối đa 6 Anh Hùng đi để làm Trợ Thủ cho bạn bè hoặc đồng minh."
PentagramSystem,HỘ PHÁP ĐƯỜNG,NGŨ GIÁC TINH
PentagramDetail,"- Trong 6 Đệ Tử có cấp độ cao nhất của bổn môn, cấp độ của Đệ Tử thấp nhất sẽ được chọn làm cấp độ chính của trận pháp trong Hộ Pháp Đường (Nếu môn phái dưới 6 Đệ Tử thì sẽ lấy cấp độ của đệ tử cấp thấp nhất)
- Đệ Tử khi được xếp vào vị trí mắt trận còn trống sẽ được thừa hưởng trực tiếp cấp độ của Trận Pháp Đệ Tử Đường mà không tốn tài nguyên nào
- Khi gỡ bỏ một Đệ Tử ra khỏi vị trí mắt trận, vị trí đó sẽ mất 24 giờ để hồi lại linh khí. Có thể bỏ qua thời gian chờ này bằng cách tiêu tốn KNB
- Số lượng vị trí mắt trận cũng có thể gia tăng bằng cách tiêu tốn Trận Kỳ","- Trong 5 Anh Hùng có cấp độ cao nhất của người chơi, cấp độ của Anh Hùng thấp nhất sẽ được chọn làm cấp độ chính của Ngũ Giác Tinh
- Anh Hùng khi được xếp vào vị trí Tín đồ còn trống sẽ được thừa hưởng trực tiếp cấp độ của Ngũ Giác Tinh mà không tốn tài nguyên nào
- Khi gỡ bỏ một Anh Hùng ra khỏi vị trí Tín đồ, vị trí đó sẽ mất 24 giờ để hồi lại linh lực. Có thể bỏ qua thời gian chờ này bằng cách tiêu tốn Gem
- Số lượng vị trí Tín đồ cũng có thể gia tăng bằng cách tiêu tốn điểm kinh nghiệm tướng"
TempleSystem,ĐỆ TỬ ĐƯỜNG,THẦN ĐIỆN
TempleDetail,"THĂNG PHẨM:Thăng tiến phẩm chất cho một Đệ Tử bằng cách hi sinh các Đệ Tử khác với yêu cầu tùy thuộc vào từng phẩm chất khác nhau
TÁI SINH: Khiến một Đệ Tử trở về cấp độ 1, trả lại toàn bộ tài nguyên đã dùng để lên cấp cho Đệ Tử đó
HIẾN TẾ: Hiến tế các Đệ Tử có phẩm chất Thường, trả lại một lượng tài nguyên nhỏ
VÕ LÂM PHỔ: Bách khoa toàn thư về các Võ Lâm Cao Thủ
PHÂN GIẢI: Đệ tử đạt phẩm Giáp 1 sao trở lên có thể được phân giải để nhận lại nguyên liệu tướng và thần châm đã sử dụng.","THĂNG PHẨM:Thăng tiến phẩm chất cho một Anh Hùng bằng cách hi sinh các Anh Hùng khác với yêu cầu tùy thuộc vào từng phẩm chất khác nhau
TÁI SINH: Khiến một Anh Hùng trở về cấp độ 1, trả lại toàn bộ tài nguyên đã dùng để lên cấp cho Anh Hùng đó
TẾ THẦN: Hiến tế các Anh Hùng có phẩm chất Thường, trả lại một lượng tài nguyên nhỏ
THƯ VIỆN: Bách khoa toàn thư về các Anh Hùng"
,,
OnlyLeaderRegisterClan,Chỉ Bang Chủ hoặc Phó Bang mới được phép đăng kí Bang Chiến,Chỉ Chủ hoặc Phó Bang mới được phép đăng kí Clan War
,,
RemoveLb,THÁO,THÁO
EquipLb,DÙNG,DÙNG
UnlockDoorLb,Cần vật phẩm {0} để mở cánh cửa này,Cần vật phẩm {0} để mở cánh cửa này
DoorUnlockedLb,Cửa đã được mở với {0},Cửa đã được mở với {0}
LOCKED,CHƯA MỞ,CHƯA MỞ
TOPLANE,ĐƯỜNG TRÊN,ĐƯỜNG TRÊN
MIDLANE,ĐƯỜNG GIỮA,ĐƯỜNG GIỮA
BOTTOMLANE,ĐƯỜNG DƯỚI,ĐƯỜNG DƯỚI
YouPickThisGroup,Chưởng Môn đã chọn nhóm này,Bạn đã chọn nhóm này
GROUP,NHÓM {0},NHÓM {0}
YouPickThisLane,Chưởng Môn đã chọn đường này,Bạn đã chọn đường này
MemberCount,Số Thành Viên: {0},Số Thành Viên: {0}
NextBattleStart,TRẬN KẾ TIẾP BẮT ĐẦU:,NEXT BATTLE START:
PickYourLaneToJoinBattleField,Hãy chọn đường để tham gia chiến trường.,Hãy chọn đường để tham gia chiến trường.
,,
have_update_catalog,Cập Nhật mới,Cập Nhật mới
confirm_update_catalog,Hãy mở lại game để tải cập nhật mới nhé!,Hãy mở lại game để tải cập nhật mới nhé!
NotEnoughGoldToBet,Bạn không đủ Ngân Lượng để đặt cược cho trận đấu này.,Bạn không đủ GOLD để đặt cược cho trận đấu này.
YouCanNotViewFormationBeforeAttack,Bạn không thể xem đội hình của trận đấu này nếu nó sắp được bắt đầu trong vòng 2 tiếng.,Bạn không thể xem đội hình của trận đấu này nếu nó sắp được bắt đầu trong vòng 2 tiếng.
,,
RiftBossLv,Giang Hồ Cao Thủ cấp {0},Khe nứt Hỗn Mang Lv. {0}
Suddenly_Dead_Mode,Chế độ Cái Chết Bất Ngờ bắt đầu!,Chế độ Cái Chết Bất Ngờ bắt đầu!
ThisLaneNotPlay,Các trận đấu tại Đường này không đánh!,Các trận đấu tại Đường này không đánh!
CLANWAR,BANG CHIẾN,BANG CHIẾN
CommingSoon,Sắp ra mắt,Sắp ra mắt
,,
GoToTreasure,ĐI TÌM KHO BÁU,ĐI TÌM KHO BÁU
SETUP,CÀI ĐẶT,CÀI ĐẶT
BETHISTORY,LỊCH SỬ ĐẶT CƯỢC,LỊCH SỬ ĐẶT CƯỢC
BATTLELOG,NHẬT KÍ CHIẾN SỰ,NHẬT KÍ CHIẾN SỰ
MIN_3_MEMBER_CAN_REGISTER,Bang Hội phải có ít nhất 3 thành viên mới được đăng kí!,Clan phải có ít nhất 3 thành viên mới được đăng kí!
HET_TIME_DANGKY,Thời gian đăng kí đã hết.,Thời gian đăng kí đã hết.
PickLane,Chọn đường,Chọn đường
,,
riftbosslogattack_easy,{0} vừa tấn công Cao Thủ Giang Hồ - Dễ,{0} vừa tấn công Khe Nứt Hỗn Mang - Dễ
riftbosslogattack_normal,{0} vừa tấn công Cao Thủ Giang Hồ - Vừa,{0} vừa tấn công Khe Nứt Hỗn Mang - Thường
riftbosslogattack_hard,{0} vừa tấn công Cao Thủ Giang Hồ - Khó,{0} vừa tấn công Khe Nứt Hỗn Mang - Khó
,,
ADDED_04_05_2020_____________________ADDED,ADDED_04_05_2020_____________________ADDED,
SummonSelectType,Chọn loại Chưởng Môn muốn,Chọn hệ bạn muốn
SummonAllType,Chiêu Mộ Tất Cả,Triệu hồi tất cả
InvalidSummonType,Hãy chọn một Thế Lực trước khi chiêu mộ,Hãy chọn một hệ trước khi triệu hồi
Summon10Lb,CHIÊU MỘ 10,Triệu hồi 10
YouNeedPlayClandailyBeforeViewBXH,"Để xem được bảng xếp hạng, Chưởng Môn cần khiêu chiến Cao Thủ Bang trước","Để xem được bạng xếp hạng, bạn cần tấn công boss Clan trước"
AtleastEveryLaneHaveOneMember,Tất cả các đường cần phải có ít nhất 1 thành viên,Tất cả các đường cần phải có ít nhất 1 thành viên
FastOpen,Mở nhanh,Mở nhanh
YourClanRegistered,Bang của Chưởng Môn đã được đăng kí trong nhóm {0},Clan của bạn đã được đăng kí trong nhóm {0}
ChooseYourLane,Hãy chọn một trong ba đường cho Bang của Chưởng Môn.,Hãy chọn một trong ba đường cho clan của bạn.
TimeRegisterClanExpired,Thời gian đăng kí Bang Chiến đã hết.,Thời gian đăng kí Clan War đã hết.
ITEM_FactionScroll,Vật phẩm chiêu mộ đặc biệt,Vật phẩm triệu hồi đặc biệt
ITEM_FactionScroll_des,Vật phẩm dùng để chiêu mộ đệ tử theo thế lực,Vật phẩm dùng để triệu hồi tướng theo hệ
,,
AlreadyRegisterClanWar,Chưởng Môn đã đăng kí tham gia Bang Chiến rồi,Bạn đã đăng kí tham gia Clan war rồi
SummonCostLb,Giá chiêu mộ 10 đệ tử,Giá triệu hồi 10 hero
QUEST_JoinClan,Gia nhập hoặc Lập Bang,Gia nhập hoặc Tạo Clan
,,
YOU_NOT_BET_YOUR_CLAN,Chưởng Môn không được phép đặt cược cho Bang của mình,Bạn không được phép đặt cược cho Clan của mình
,,
Tutorial_9_0,"Nhị ca, chúng ta phải xông qua đây!","Hoàng tử Kalash, tôi sẽ chiến đấu cùng ngài."
Tutorial_10_1,"Nhị ca, hãy giữ chân chúng phía trước, đệ sẽ hiệu quả hơn khi giữ được khoảng cách với quân địch","Hoàng tử, ngài hãy chiếm vị trí tiên phong, tôi sẽ chiến đấu tốt hơn tại vị trí ở phía sau."
,,
Tutorial_12_0,"Hàng Long Thập Bát Chưởng sẽ phát huy tối đa uy lực nếu đại ca đứng lên phía trước, hãy giao phía sau lại cho Lục Mạch Thần Kiếm của đệ.","Tu sĩ, hãy lùi lại. Cô nên sử dụng phép thuật ở vị trí hàng sau."
,,
SecretMapCheckOpen,Cổng vào kho báu sẽ được mở khi Chưởng Môn kiếm được trên 50% số mảnh ghép.,Cổng vào kho báu sẽ được mở khi bạn kiếm được trên 50% số mảnh ghép.
ChallengePassIsZero,Chưởng Môn đã hết vé để đào kho báu.,Bạn đã hết vé để đào kho báu.
,,
Tutorial_13_0,Trang bị này vẫn còn thô. Chúng ta cần cường hóa nó lên để gia tăng sức mạnh cho nó nhé!,Trang bị này vẫn còn thô. Chúng ta cần cường hóa nó lên để gia tăng sức mạnh cho nó nhé!
Tutorial_14_0,Đã đến lúc thu thập tài nguyên rồi. Chúng sẽ giúp ta nâp cấp sức mạnh!,Đã đến lúc quay lại Căn Cứ để thu thập tài nguyên rồi. Chúng sẽ giúp ta mạnh lên nhiều đấy!
Tutorial_6_1,Hãy bấm nút Định vị để tập trung màn hình về vị trí của Đệ Tử nhé.,Hãy bấm nút Re-Center để tập trung camera về vị trí của Hero nhé.
,,
RegisterCw,Đăng kí Bang Chiến: {0},Đăng kí clan war: {0}
RoundTimeRemaining,Trận tiếp theo {0}: {1},Trận tiếp theo {0}: {1}
FinishCw,"Bang Chiến đã xong, lần đăng kí tiếp theo {0}","Clan war đã xong, lần đăng kí tiếp theo {0}"
,,
L4_Tut_Ascend,"Cần Thăng Phẩm cho đệ tử để gia tăng sức mạnh, mau tới Đệ Tử Đường để tiến hành đột phá!","Bạn ơi, Drogor đã trở nên rất mạnh. Đã dến lúc chúng ta phải cường hóa Linh Hồn của các Hiệp sĩ để đột phá cấp độ, gia tăng sức mạnh để chống lại hắn. Hãy cùng tôi đến Tháp Triệu Hồi để tôi hướng dẫn bạn nhé."
,,
SkipIntroVideo,Bấm để bỏ qua,Bấm để bỏ qua
,,
,,
HCLuotAttack,Lượt tấn công: {0}/{1},Lượt tấn công: {0}/{1}
HETLUOTHC,Hết lượt đi huyết chiến,Hết lượt đi huyết chiến
Timeresetbxhhc,Thời gian làm mới bảng xếp hạng: {0},Thời gian reset bảng xếp hạng: {0}
,,
AutoFillFail,Không có đệ tử khả thi,Không có hero khả thi
Gate,Ải: {0},Cổng: {0}
NoDataAvaiable,Không có dữ liệu khả thi,Không có dữ liệu khả thi
REWARDTOP50,THƯỞNG,THƯỞNG
mailthuonghuyetchien,Chúc mừng Chưởng Môn đạt được phần thưởng huyết chiến hạng {0},Chúc mừng bạn đạt được phần thưởng huyết chiến hạng {0}
FinishDungeon,Chúc mừng. Cổng thế giới đã hoàn thành!,Chúc mừng. Cổng thế giới đã hoàn thành!
Max,CỰC HẠN,MAX
MissionBoardMaxedLevel,Cáo Thị đã đạt giới hạn cấp độ,Bảng Nhiệm Vụ đã đạt giới hạn cấp độ
NewChapterUnlocked,Chúc mừng! Chương {0} đã được mở!,Chúc mừng! Chương {0} đã được mở!
NextChapterBtn,Chương Tiếp Theo,Chương Tiếp Theo
BackToTownBtn,Về Tổng Đàn,Về Căn Cứ
DailyDealName,Giảm Giá Hàng Ngày {0},Thỏa Thuận Hàng Ngày {0}
WeeklyDealName,Giảm Giá Hàng Tuần {0},Thỏa Thuận Hàng Tuần {0}
MonthlyDealName,Giảm Giá Hàng Tháng {0},Thỏa Thuận Hàng Tháng {0}
DealBuyTime,[1A1411] đã mua: [-][009A02]{0}/{1}[-],[1A1411] đã mua: [-][009A02]{0}/{1}[-]
DealTitle,Giảm Giá,Thỏa Thuận
,,
TimeCloseAfter,Đóng sau: {0},Đóng sau: {0}
TwFloor,Tầng: {0},Tầng: {0}
,,
DailyDealTitle,Giảm Giá Hàng Ngày,Deal Hàng Ngày
WeeklyDealTitle,Giảm Giá Hàng Tuần,Deal Hàng Tuần
MonthlyDealTitle,Giảm Giá Hàng Tháng,Deal Hàng Tháng
ResetAfter,Làm mới sau:,Reset sau:
BESTGATE,ẢI MẠNH NHẤT:,CỔNG XỊN:
DAILYGATE,Ải HÀNG NGÀY:,CỔNG HÀNG NGÀY:
HuyetChienTitle,HUYẾT CHIẾN TƯƠNG DƯƠNG,CUNG ĐIỆN NỮ CHÚA QUỶ
Easy,Dễ,Dễ
Normal,Thường,Thường
Hard,Khó,Khó
Hetluotdauhc,"Hết lượt, vui vòng trở lại vào hôm sau","Het luot danh huyet chien, quay lai ngay mai!"
,,
,,
TangThuTeam_Desc,Tăng {0}% Phòng Ngự cho tất cả đệ tử,Tăng {0}% DEF cho tất cả hero
TangMauTeam_Desc,Tăng {0}% Sinh Lực cho tất cả đệ tử,Tăng {0}% HP cho tất cả hero
TangCongTeam_Desc,Tăng {0}% Sức Tấn Công cho tất cả đệ tử,Tăng {0}% ATK cho tất cả hero
TangCritDamageTeam_Desc,Tăng {0}% Sát Thương Bạo Kích cho tất cả đệ tử,Tăng {0}% Crit Damage cho tất cả hero
TangEvasionTeam_Desc,Tăng {0}% Né Tránh cho tất cả đệ tử,Tăng {0}% Evasion cho tất cả hero
TangLifeStealTeam_Desc,Tăng {0}% Hấp Huyết cho tất cả đệ tử,Tăng {0}% LifeSteal cho tất cả hero
TangCritRateTeam_Desc,Tăng {0}% Tỉ Lệ Bạo Kích cho tất cả đệ tử,Tăng {0}% Crit Rate cho tất cả hero
,,
NOT_ENOUGH_SAO,Không đủ nhận hỗ trợ,Không đủ nhận buff
ChooseBuff,Chọn một trong các loại hỗ trợ,Chọn một trong các gói hỗ trợ
,,
HCNextGate,Ải Tiếp Theo,Cổng Tiếp Theo
RankingYesterday,Hạng Trong Ngày Trước,Hạng Trong Ngày Trước
,,
TinhNangHuyetChien,"- Tiêu diệt các kẻ địch đang tấn công thành Tương Dương.
- Mỗi đợt tấn công của địch có 3 lựa chọn: Dễ, Trung bình, Khó. Đánh thắng kẻ địch nhận xu tương ứng, thua phải dừng lại. Mỗi ngày có 3 lượt thử để phòng thủ.
- Qua 3 đợt tấn công của địch có 1 trạm nghỉ để đổi xu tăng chỉ số.
- Qua được càng nhiều đợt tấn công phần thưởng càng cao.
- Qua đợt tấn công thứ 30 được mở khóa tính năng đi nhanh - tự động đánh đến trạm nghỉ tiếp theo. Số đợt tấn công được vượt nhanh tùy thuộc vào thành tích tốt nhất đạt được.","- Tiêu diệt các quái vật canh cửa trong Cung điện Quỷ để phá giải phong ấn.
- Mỗi cửa có 3 lựa chọn: Dễ, Trung bình, Khó. Đánh thắng quái canh cửa nhận xu tương ứng, thua phải dừng lại. Mỗi ngày có 3 lượt thử để vượt cửa.
- Qua 3 cửa có 1 trạm nghỉ để đổi xu tăng chỉ số.
- Qua được càng nhiều cửa phần thưởng càng cao.
- Qua cửa 30 được mở khóa tính năng đi nhanh - tự động đánh đến trạm nghỉ tiếp theo. Số cửa được đi nhanh tùy thuộc vào thành tích tốt nhất đạt được."
,,
,,
NotInRankingYesterday,Chưởng Môn không có trong bảng xếp hạng của ngày trước,Bạn không có tuổi trong bảng xếp hạng của ngày trước
QUEST_FactionTowerLvl,Đạt mốc {0} của tất cả Cửa Ải Thế Lực trong Hắc Mộc Nhai,Đạt mốc của tất cả Faction Tower {0}
QUEST_Castle,Đạt mốc Huyết chiến cấp độ {0},Đạt mốc Huyết chiến cấp độ {0}
,,
HumanPlayT2_5,Ải mở vào Thứ Hai và Thứ Năm,Cổng mở vào Thứ Hai và Thứ Năm
MonsterPlayT3_6,Ải mở vào Thứ Ba và Thứ Sáu,Cổng mở vào Thứ Ba và Thứ Sáu
DemonPlayT4_7,Ải mở vào Thứ Tư và Thứ Bảy,Cổng mở vào Thứ Tư và Thứ Bảy
,,
NORMALGATE,Thường,Thường
HUMANGATE,Chính Phái,Người
MONSTERGATE,Trung Lập,Quái Vật
DEMONGATE,Tà Phái,Quỷ
SKYTOWER,Hắc Mộc Nhai,Tháp
top1,Hạng 1,Top 1
top2,Hạng 2,Top 2
top3,Hạng 3,Top 3
top4_10,Hạng 4-10,Top 4-10
top11_20,Hạng 11-20,Top 11-20
top21_30,Hạng 21-30,Top 21-30
top31_40,Hạng 31-40,Top 31-40
top41_50,Hạng 41-50,Top 41-50
top51_100,Hạng 51 - 100,
SkyTowerTitle,HẮC MỘC NHAI,THÁP VÔ CỰC
TinhNangSkyTower,"- Ba Cửa Ải mới mở theo ngày: Chính Phái, Trung Lập, Tà Phái.
- Thứ 2, 5 Tà Phái
- Thứ 3, 6 Trung Lập
- Thứ 4, 7 Chính Phái
- Chủ nhật mở cửa cả 3 cửa ải.
- Khi mở cửa sẽ ngẫu nhiên thêm 1 thuộc tính: Ngoại Công, Nội Công, Thân Pháp.
- Chỉ Đệ Tử thuộc Thế Lực của Cửa Ải đấy hoặc đúng Thuộc Tính ngẫu nhiên đó mới được đi qua cửa vào thi đấu.","- Ba Tower mới mở theo ngày: Demi-Human, Creature, Demon.
- Thứ 2, 5 Human
- Thứ 3, 6 Monster
- Thứ 4, 7 Demon
- Chủ nhật mở cửa cả 3 tower.
- Khi mở cửa sẽ random thêm 1 class: mage, assassin, warrior.
- Chỉ hero thuộc Role của tower đấy hoặc đúng class random ra đó mới được đi qua cửa vào thi đấu."
,,
heroDrugCntByGateHC,?,?
rewardForAll,"Thưởng cá nhân
 [FFD323]Số lượng Hồn Thạch tỉ lệ với số tầng đã vượt[-]",Thưởng cá nhân/n[FFD323]Số lượng Đá Ma Chú = Số cửa đã vượt x2[-]
,,
FINISH_DUNGEON2,ĐÃ HOÀN THÀNH TRUYỀN TỐNG TRẬN HÔM NAY,
GotoTown,Về Tổng Đàn,
YouWaitUtilNameLock,Cánh cổng đã mở! Tìm một nơi nào đó trên giang hồ!,Cánh cổng đã mở! Tìm một nơi nào đó trên phụ bản!
,,
CLOCK_HeroDrug1,Đồng Hồ Hồn Thạch Sơ Cấp,Bảng Đá Ma Chú Lynea
CLOCK_HeroDrug1_des,Sử dụng sẽ nhận được 1h Hồn Thạch từ Đại Điện ngay lập tức,Sử dụng sẽ nhận được 1h Ma Chú Thạch từ AFK ngay lập tức
CLOCK_HeroDrug2,Đồng Hồ Hồn Thạch Trung Cấp,Bảng Đá Ma Chú Quỷ
CLOCK_HeroDrug2_des,Sử dụng sẽ nhận được 2h Hồn Thạch từ Đại Điện ngay lập tức,Sử dụng sẽ nhận được 2h Ma Chú Thạch từ AFK ngay lập tức
CLOCK_HeroDrug4,Đồng Hồ Hồn Thạch Cao Cấp,Bảng Đá Ma Chú Ngoại Giới
